name,dataset,nGen,Npos-Nneg/Ntotal,XS,weight,boosted_dataset,globalTag,IsData,generator,additionalSelection,run
Zjets_m5to50-HT-200-400,"/DYJetsToLL_M-5to50_HT-200to400_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,/DYJetsToLL_M-5to50_HT-200to400_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6_ext1-v1/MINIAODSIM",3123007,1,37.2,0.0119115967,/DYJetsToLL_M-5to50_HT-200to400_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/mwassmer-Skim-V1_3j20_1l20-a9e761f18a2602500895f5e48b093b84/USER,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,
,,,,,,,,,,,
Zjets_m5to50-HT-400-600,"/DYJetsToLL_M-5to50_HT-400to600_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,/DYJetsToLL_M-5to50_HT-400to600_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6_ext1-v1/MINIAODSIM",3088204,1,3581,0.0011595737,/DYJetsToLL_M-5to50_HT-400to600_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/mwassmer-Skim-V1_3j20_1l20-a9e761f18a2602500895f5e48b093b84/USER,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,
,,,,,,,,,,,
Zjets_m5to50-HT-600-Inf,"/DYJetsToLL_M-5to50_HT-600toInf_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,/DYJetsToLL_M-5to50_HT-600toInf_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6_ext1-v1/MINIAODSIM",3027395,1,1124,0.0003712763,/DYJetsToLL_M-5to50_HT-600toInf_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/mwassmer-Skim-V1_3j20_1l20-a9e761f18a2602500895f5e48b093b84/USER,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,
,,,,,,,,,,,
Zjets_m50toInf-HT-70-100,/DYJetsToLL_M-50_HT-70to100_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,9616188,1,175.3,0.0182296769,/DYJetsToLL_M-50_HT-70to100_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/mwassmer-Skim-V1_3j20_1l20-a9e761f18a2602500895f5e48b093b84/USER,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,
,,,,,,,,,,,
Zjets_m50toInf-HT-100-200,"/DYJetsToLL_M-50_HT-100to200_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,/DYJetsToLL_M-50_HT-100to200_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6_ext1-v1/MINIAODSIM",10607207,1,147.4,0.0138962123,/DYJetsToLL_M-50_HT-100to200_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/mwassmer-Skim-V1_3j20_1l20-a9e761f18a2602500895f5e48b093b84/USER,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph,NONE,
,,,,,,,,,,,
